user_id,gender,age,income,signup_date,signup_year,age_group,income_group,amount,spend_group,frequency,monetary,tenure,F,M,T,FMT,male,age_norm,inc_norm,f_norm,m_norm,t_norm,comp1,comp2,comp3,cluster,customer_cluster
9018,F,74,71000,2017-04-12,2017,5,4,223.3,9,13,223.3,57,5,8,2,582,0,0.674698795180723,0.4555555555555556,0.3939393939393939,0.13880859581398527,0.2622950819672131,0.15802572863587044,0.04463324796184379,0.165364539428806,3,Bronze Customers
9019,F,44,69000,2018-03-21,2018,2,3,13.79,2,1,13.79,46,1,1,1,111,0,0.3132530120481928,0.43333333333333335,0.030303030303030304,0.00857219228067558,0.08196721311475408,-0.0007617945502071771,-0.2728741168737265,-0.12922321834276307,1,Silver Customers
9020,M,38,52000,2015-08-13,2015,1,2,171.03,8,15,171.03,77,6,7,3,673,1,0.24096385542168677,0.24444444444444446,0.4545454545454546,0.10631631948977117,0.5901639344262295,-0.26699970521329924,0.3415096769155639,-0.08266129746890231,2,Diamond Customers
9021,M,29,71000,2018-02-10,2018,1,4,29.790000000000003,3,6,29.790000000000003,47,3,2,1,321,1,0.13253012048192772,0.4555555555555556,0.18181818181818182,0.018518173171959793,0.09836065573770492,-0.10182648143475197,-0.20838407312183826,-0.29127557933939097,1,Silver Customers
9022,F,74,37000,2017-12-11,2017,5,1,112.59,6,12,112.59,49,5,5,1,551,0,0.674698795180723,0.07777777777777778,0.36363636363636365,0.0699886242843556,0.13114754098360648,-0.15261036957994523,-0.11901094504586766,0.3682601340080479,3,Bronze Customers
9023,M,40,33000,2014-11-29,2014,2,1,42.74,4,13,42.74,86,5,3,3,533,1,0.2650602409638554,0.033333333333333326,0.3939393939393939,0.02656820145584295,0.7377049180327868,-0.4295049565910216,0.4373499496621866,0.05483091101790447,2,Diamond Customers
9024,M,35,68000,2017-12-17,2017,1,3,193.9,9,12,193.9,49,5,7,1,571,1,0.20481927710843376,0.4222222222222223,0.36363636363636365,0.12053285592625054,0.13114754098360648,-0.11239566125789245,-0.10540587156665601,-0.21469983573433551,1,Silver Customers
9025,F,60,44000,2017-07-12,2017,4,1,205.52,9,19,205.52,54,6,7,2,672,0,0.5060240963855421,0.15555555555555556,0.5757575757575758,0.1277561245485457,0.21311475409836067,-0.20853638881946768,0.03600387920919093,0.18585805356039525,3,Bronze Customers
9026,M,70,31000,2017-12-25,2017,5,1,26.43,3,7,26.43,48,3,2,1,321,1,0.6265060240963856,0.011111111111111072,0.21212121212121213,0.016429517184790108,0.11475409836065564,-0.2133465987895187,-0.19726656716284655,0.36307425535216786,3,Bronze Customers
9027,M,20,69000,2014-03-21,2014,1,3,51.31,4,12,51.31,94,5,3,3,533,1,0.02409638554216867,0.43333333333333335,0.36363636363636365,0.03189551747073706,0.8688524590163935,-0.22384182655560056,0.5683971838506795,-0.360886899961227,2,Diamond Customers
9028,M,65,92000,2015-06-23,2015,4,5,267.47,10,12,267.47,79,5,8,3,583,1,0.5662650602409639,0.688888888888889,0.36363636363636365,0.16626571931198678,0.6229508196721312,0.29226135535035014,0.38471818540510505,-0.04887581951402284,0,Gold Customers
9029,F,24,38000,2017-09-06,2017,1,1,8.96,1,5,8.96,52,2,1,2,212,0,0.07228915662650606,0.08888888888888885,0.15151515151515152,0.005569749299119159,0.180327868852459,-0.43573155395839447,-0.16904636827033856,-0.14636313268814616,1,Silver Customers
9030,M,69,31000,2018-01-02,2018,4,1,14.19,2,2,14.19,48,1,1,1,111,1,0.6144578313253012,0.011111111111111072,0.06060606060606061,0.008820841802957684,0.11475409836065564,-0.19632738219382379,-0.25038439773994803,0.3504758294804545,3,Bronze Customers
9031,F,36,67000,2017-09-27,2017,1,3,31.82,3,6,31.82,51,3,3,2,332,0,0.21686746987951808,0.4111111111111111,0.18181818181818182,0.019780069497541474,0.16393442622950816,-0.09536630126225033,-0.14761555460275586,-0.19583866286938265,1,Silver Customers
9032,M,47,48000,2016-04-12,2016,2,2,121.64,7,11,121.64,69,5,5,3,553,1,0.3493975903614458,0.19999999999999996,0.33333333333333337,0.07561431972598821,0.459016393442623,-0.22645589219774065,0.1749844475723082,0.03078763747900425,2,Diamond Customers
9033,F,63,71000,2015-12-09,2015,4,4,148.36,8,8,148.36,73,4,6,3,463,0,0.5421686746987951,0.4555555555555556,0.24242424242424243,0.09222410781443285,0.5245901639344261,0.10171446023997546,0.2284781174617352,0.05582116146259638,2,Diamond Customers
9034,M,63,60000,2018-03-17,2018,4,3,63.89,5,4,63.89,46,2,4,1,241,1,0.5421686746987951,0.33333333333333337,0.12121212121212122,0.039715544946509265,0.08196721311475408,0.025945423738404392,-0.23841947370045916,0.11721114793177329,3,Bronze Customers
9035,M,67,95000,2018-01-22,2018,4,5,0.0,1,0,0.0,47,1,1,1,111,1,0.5903614457831325,0.7222222222222222,0.0,0.0,0.09836065573770492,0.3892645336285695,-0.24229038200390718,-0.048508567682293224,0,Gold Customers
9036,M,87,67000,2016-10-29,2016,5,3,42.75,4,3,42.75,62,1,3,2,132,1,0.8313253012048194,0.4111111111111111,0.09090909090909091,0.026574417693900003,0.34426229508196715,0.24125020694047705,0.0075008130931362195,0.32294854719955474,3,Bronze Customers
9037,F,68,32000,2017-03-28,2017,4,1,129.85999999999999,7,18,129.85999999999999,57,6,6,2,662,0,0.6024096385542169,0.0222222222222222,0.5454545454545454,0.08072406740888548,0.2622950819672131,-0.2680619851060398,0.06095902033884504,0.340795893151266,3,Bronze Customers
9038,M,71,82000,2017-02-28,2017,5,4,96.44999999999999,6,4,96.44999999999999,58,2,5,2,252,1,0.6385542168674699,0.5777777777777778,0.12121212121212122,0.05995561606027263,0.2786885245901639,0.27653949726280985,-0.03470518489443684,0.0695043660460803,0,Gold Customers
9039,M,51,110000,2016-04-17,2016,2,5,202.46,9,8,202.46,69,4,7,3,473,1,0.3975903614457831,0.888888888888889,0.24242424242424243,0.1258539557030876,0.459016393442623,0.38830270042306764,0.19443272269468725,-0.2991821471354502,0,Gold Customers
9040,F,65,99000,2016-09-28,2016,4,5,385.69,10,13,385.69,64,5,8,3,583,0,0.5662650602409639,0.7666666666666667,0.3939393939393939,0.23975408562246298,0.3770491803278688,0.36373133877424263,0.17836729554268646,-0.09633452838460746,0,Gold Customers
9041,M,52,67000,2016-04-06,2016,3,3,238.2,9,14,238.2,69,6,8,3,683,1,0.40963855421686746,0.4111111111111111,0.42424242424242425,0.1480707905189937,0.459016393442623,-0.028126907404965613,0.22866922244906998,-0.033007011541857936,2,Diamond Customers
9042,M,54,40000,2017-11-12,2017,3,1,6.6,1,3,6.6,50,1,1,1,111,1,0.4337349397590361,0.1111111111111111,0.09090909090909091,0.004102717117654737,0.14754098360655732,-0.21532162254546294,-0.20868813085365268,0.1458245151941618,3,Bronze Customers
9043,F,83,37000,2017-09-29,2017,5,1,42.55,4,6,42.55,51,3,3,2,332,0,0.7831325301204819,0.07777777777777778,0.18181818181818182,0.026450092932758948,0.16393442622950816,-0.07058518436235017,-0.1520746099482921,0.4593037276645672,3,Bronze Customers
9044,M,74,92000,2016-08-03,2016,5,5,105.53,6,4,105.53,65,2,5,3,253,1,0.674698795180723,0.688888888888889,0.12121212121212122,0.06559996021607643,0.39344262295081966,0.3854859753430114,0.08091574764736076,0.041797741551115576,0,Gold Customers
9045,M,21,42000,2018-07-17,2018,1,1,21.0,2,3,21.0,42,1,2,1,121,1,0.036144578313253045,0.1333333333333333,0.09090909090909091,0.013054099919810528,0.016393442622950727,-0.4039613952004577,-0.3399765881922866,-0.20370323425369796,1,Silver Customers
9046,M,66,71000,2018-03-23,2018,4,4,19.52,2,4,19.52,45,2,2,1,221,1,0.5783132530120482,0.4555555555555556,0.12121212121212122,0.012134096687366737,0.06557377049180324,0.14451004022076366,-0.24751023828629684,0.08426146957286419,3,Bronze Customers
9047,M,31,64000,2018-01-23,2018,1,3,37.89,3,6,37.89,47,3,3,1,331,1,0.15662650602409642,0.37777777777777777,0.18181818181818182,0.023553325998172423,0.09836065573770492,-0.15306594651728814,-0.2121943758569952,-0.2298859820059825,1,Silver Customers
9048,M,57,74000,2014-02-01,2014,3,4,176.82999999999998,8,11,176.82999999999998,96,5,7,3,573,1,0.4698795180722891,0.48888888888888893,0.33333333333333337,0.10992173756286168,0.901639344262295,0.06903108229040597,0.6126602203997936,-0.018592340093176493,2,Diamond Customers
9049,M,68,90000,2016-06-22,2016,4,5,185.52,9,8,185.52,67,4,7,3,473,1,0.6024096385542169,0.6666666666666666,0.24242424242424243,0.11532364843444044,0.42622950819672134,0.3127798139969368,0.1544671711053339,-0.007766880595542885,0,Gold Customers
9050,F,45,63000,2017-06-05,2017,2,3,0.0,1,0,0.0,55,1,1,2,112,0,0.32530120481927716,0.3666666666666667,0.0,0.0,0.2295081967213114,-0.04900307994673261,-0.1506542637978561,-0.08224953264741329,1,Silver Customers
9051,M,87,114000,2016-08-15,2016,5,5,141.19,7,5,141.19,65,2,6,3,263,1,0.8313253012048194,0.9333333333333335,0.15151515151515152,0.0877670651275261,0.39344262295081966,0.6680687421846694,0.1137456093840126,0.043522093926363054,0,Gold Customers
9052,M,63,72000,2016-03-23,2016,4,4,133.43,7,7,133.43,70,3,6,3,363,1,0.5421686746987951,0.4666666666666667,0.21212121212121213,0.08294326439525328,0.47540983606557385,0.11613929792277548,0.17206822196893246,0.04940634992464967,0,Gold Customers
9053,M,65,61000,2015-11-12,2015,4,3,35.75,3,9,35.75,74,4,3,3,433,1,0.5662650602409639,0.34444444444444444,0.2727272727272727,0.02222305105396316,0.540983606557377,0.011548400754144246,0.24078112666075605,0.14004525090487638,2,Diamond Customers
9054,O,46,82000,2017-10-13,2017,2,4,71.0,5,4,71.0,51,2,4,2,242,0,0.3373493975903614,0.5777777777777778,0.12121212121212122,0.04413529020507369,0.16393442622950816,0.11820851348630644,-0.15182478398957683,-0.18517274025693978,0,Gold Customers
9055,M,43,50000,2014-10-04,2014,2,2,80.55,5,21,80.55,88,6,4,3,643,1,0.3012048192771084,0.2222222222222222,0.6363636363636364,0.05007179754955895,0.7704918032786885,-0.2911682231494492,0.5666284268097908,-0.011465445224240596,2,Diamond Customers
9056,M,27,48000,2015-05-15,2015,1,2,7.01,1,3,7.01,80,1,1,3,113,1,0.10843373493975902,0.19999999999999996,0.09090909090909091,0.004357582877993895,0.639344262295082,-0.3259271847388577,0.2457154620253373,-0.17144567787484102,2,Diamond Customers
9057,M,70,71000,2016-05-28,2016,5,4,111.92999999999999,6,6,111.92999999999999,68,3,5,3,353,1,0.6265060240963856,0.4555555555555556,0.18181818181818182,0.06957835257259011,0.4426229508196722,0.15616837233999653,0.1315241323921845,0.12645261801178587,0,Gold Customers
9058,O,52,87000,2018-04-19,2018,3,5,93.41,6,6,93.41,45,3,5,1,351,0,0.40963855421686746,0.6333333333333333,0.18181818181818182,0.058065879690928635,0.06557377049180324,0.1964417022741583,-0.21559163109279147,-0.15424777686078453,0,Gold Customers
9059,F,68,113000,2015-10-18,2015,4,5,102.77,6,4,102.77,75,2,5,3,253,0,0.6024096385542169,0.9222222222222222,0.12121212121212122,0.0638842785123299,0.5573770491803278,0.5363933080047927,0.24634873199044882,-0.1415503107879354,0,Gold Customers
9060,M,64,46000,2015-11-08,2015,4,2,98.16,6,9,98.16,74,4,5,3,453,1,0.5542168674698795,0.1777777777777778,0.2727272727272727,0.06101859276802864,0.540983606557377,-0.12974813105985064,0.2335480945136861,0.2161515431981851,2,Diamond Customers
9061,M,58,85000,2018-02-06,2018,3,4,114.81,7,6,114.81,47,3,5,1,351,1,0.4819277108433735,0.6111111111111112,0.18181818181818182,0.07136862913302128,0.09836065573770492,0.21668206258274558,-0.1830871384481793,-0.08182272616158695,0,Gold Customers
9062,F,82,54000,2018-06-19,2018,5,2,88.02,6,5,88.02,43,2,5,1,251,0,0.7710843373493976,0.2666666666666666,0.15151515151515152,0.05471532737817727,0.032786885245901565,0.08973320704789021,-0.27002736378849324,0.3452519686481288,3,Bronze Customers
9063,F,77,80000,2015-11-17,2015,5,4,249.82,10,14,249.82,74,6,8,3,683,0,0.710843373493976,0.5555555555555556,0.42424242424242425,0.15529405914128885,0.540983606557377,0.24994277579723734,0.32369355276089024,0.14510433388755958,2,Diamond Customers
9064,M,28,70000,2015-07-21,2015,1,3,25.4,3,8,25.4,78,4,2,3,423,1,0.1204819277108434,0.4444444444444444,0.24242424242424243,0.015789244664913684,0.6065573770491803,-0.13935443121403943,0.28439683100843066,-0.2892728484699311,2,Diamond Customers
9065,F,69,98000,2016-06-16,2016,4,5,74.49,5,3,74.49,67,1,4,3,143,0,0.6144578313253012,0.7555555555555556,0.09090909090909091,0.046304757286985056,0.42622950819672134,0.4112112673822544,0.10169268922955285,-0.04364348638124239,0,Gold Customers
9066,M,59,54000,2015-01-23,2015,3,2,33.28,3,12,33.28,84,5,3,3,533,1,0.49397590361445787,0.2666666666666666,0.36363636363636365,0.02068764025387116,0.7049180327868851,-0.10967484682525118,0.417433893482049,0.12370850365789739,2,Diamond Customers
9067,M,44,93000,2016-03-17,2016,2,5,213.72,9,7,213.72,70,3,7,3,373,1,0.3132530120481928,0.7000000000000001,0.21212121212121213,0.13285343975532884,0.47540983606557385,0.19207546833814287,0.1854093145512671,-0.27089581138349,0,Gold Customers
9068,F,62,74000,2017-07-01,2017,4,4,468.07,10,23,468.07,54,6,8,2,682,0,0.5301204819277109,0.48888888888888893,0.696969696969697,0.29096345473646257,0.21311475409836067,0.0744613050615285,0.11587875621856193,0.021848599429717487,0,Gold Customers
9069,M,21,73000,2015-03-22,2015,1,4,60.42,4,12,60.42,82,5,4,3,543,1,0.036144578313253045,0.47777777777777775,0.36363636363636365,0.037558510340712004,0.6721311475409837,-0.1754880728073477,0.388947663493917,-0.37657873902461886,2,Diamond Customers
9070,F,62,55000,2017-04-29,2017,4,2,133.65,7,10,133.65,56,5,6,2,562,0,0.5301204819277109,0.2777777777777778,0.30303030303030304,0.08308002163250844,0.24590163934426224,-0.05567228079643485,-0.02295335180707383,0.13905467051266102,3,Bronze Customers
9071,F,57,71000,2018-04-19,2018,3,4,44.16,4,3,44.16,45,1,3,1,131,0,0.4698795180722891,0.4555555555555556,0.09090909090909091,0.02745090725994442,0.06557377049180324,0.09304634432255803,-0.2595256835606627,-0.008820281354276484,3,Bronze Customers
9072,F,83,101000,2016-02-14,2016,5,5,20.5,2,1,20.5,71,1,2,3,123,0,0.7831325301204819,0.7888888888888889,0.030303030303030304,0.012743288016957895,0.49180327868852447,0.5336131804799821,0.14564575028007956,0.08261362516051164,0,Gold Customers
9073,M,55,48000,2016-06-19,2016,3,2,14.53,2,6,14.53,67,3,1,3,313,1,0.4457831325301205,0.19999999999999996,0.18181818181818182,0.009032193896897474,0.42622950819672134,-0.15594511199727934,0.08862870391688472,0.11293147433273519,2,Diamond Customers
9074,F,39,90000,2017-06-07,2017,1,5,370.18,10,14,370.18,55,6,8,2,682,0,0.2530120481927711,0.6666666666666666,0.42424242424242425,0.23011270039597434,0.2295081967213114,0.11264670767551364,0.03494740340396349,-0.3081671098766747,0,Gold Customers
9075,F,74,72000,2017-09-17,2017,5,4,144.18,7,8,144.18,52,4,6,2,462,0,0.674698795180723,0.4666666666666667,0.24242424242424243,0.08962572030658486,0.180327868852459,0.18920271771136252,-0.08787026038186332,0.15867193261335086,3,Bronze Customers
9076,M,53,36000,2018-02-25,2018,3,1,10.89,1,3,10.89,46,1,1,1,111,1,0.42168674698795183,0.06666666666666665,0.09090909090909091,0.006769483244130316,0.08196721311475408,-0.25675229734322064,-0.27270193512403185,0.1584623895179451,3,Bronze Customers
9077,M,51,116000,2016-01-10,2016,2,5,198.94,9,7,198.94,72,3,7,3,373,1,0.3975903614457831,0.9555555555555556,0.21212121212121213,0.12366583990700507,0.5081967213114753,0.4469868705887714,0.23390416373261783,-0.334567883119991,0,Gold Customers
9078,F,55,93000,2017-01-11,2017,3,5,171.57,8,6,171.57,60,3,7,2,372,0,0.4457831325301205,0.7000000000000001,0.18181818181818182,0.10665199634485201,0.3114754098360656,0.2689484372158677,0.023557203274603596,-0.1595687411730425,0,Gold Customers
9079,O,34,66000,2015-09-03,2015,1,3,172.33,8,10,172.33,77,5,7,3,573,0,0.19277108433734944,0.4,0.30303030303030304,0.10712443043718801,0.5901639344262295,-0.139603638165262,0.2981864431113484,-0.2089413492305848,2,Diamond Customers
9080,M,49,77000,2018-02-10,2018,2,4,38.6,3,2,38.6,47,1,3,1,131,1,0.37349397590361444,0.5222222222222223,0.06060606060606061,0.023994678900223162,0.09836065573770492,0.10088998794088253,-0.2382253858251305,-0.12572577697883577,3,Bronze Customers
9081,F,85,84000,2018-04-04,2018,5,4,102.97999999999999,6,4,102.97999999999999,45,2,5,1,251,0,0.8072289156626506,0.6,0.12121212121212122,0.064014819511528,0.06557377049180324,0.389825736067192,-0.2264961648923814,0.19788282071060068,0,Gold Customers
9082,F,90,78000,2016-02-07,2016,5,4,224.86,9,10,224.86,71,5,8,3,583,0,0.8674698795180724,0.5333333333333333,0.30303030303030304,0.1397783289508855,0.49180327868852447,0.333746020974513,0.23782661671041455,0.28737623093839154,0,Gold Customers
9083,M,38,100000,2015-09-30,2015,1,5,419.22999999999996,10,15,419.22999999999996,76,6,8,3,683,1,0.24096385542168677,0.7777777777777778,0.4545454545454546,0.2606033480658175,0.5737704918032787,0.18778521699442216,0.37578884020044656,-0.37522551838055074,0,Gold Customers
9084,F,50,87000,2018-05-02,2018,2,5,109.75,6,5,109.75,44,2,5,1,251,0,0.3855421686746988,0.6333333333333333,0.15151515151515152,0.06822321267615264,0.0491803278688524,0.18968416396533405,-0.24095409996898237,-0.1759337287694757,0,Gold Customers
9085,O,41,54000,2015-06-16,2015,2,2,55.9,4,5,55.9,79,2,3,3,233,0,0.27710843373493976,0.2666666666666666,0.15151515151515152,0.03474877073892421,0.6229508196721312,-0.18797151843533383,0.2634071790273057,-0.06515185342292003,2,Diamond Customers
9086,F,72,109000,2016-07-23,2016,5,5,284.65,10,9,284.65,66,4,8,3,483,0,0.6506024096385542,0.8777777777777779,0.2727272727272727,0.17694521629400317,0.4098360655737705,0.5138370575373914,0.17065867991371592,-0.08241297582507093,0,Gold Customers
9087,M,19,33000,2015-06-25,2015,1,1,41.97,4,11,41.97,79,5,3,3,533,1,0.012048192771084348,0.033333333333333326,0.33333333333333337,0.026089551125449896,0.6229508196721312,-0.5514094946833363,0.30232775976600806,-0.16117277797025864,2,Diamond Customers
9088,F,53,83000,2017-07-28,2017,3,4,21.96,2,2,21.96,53,1,2,2,122,0,0.42168674698795183,0.5888888888888889,0.06060606060606061,0.013650858773287582,0.19672131147540983,0.17849620480129508,-0.14196340546402628,-0.11886345840613136,0,Gold Customers
9089,F,67,67000,2017-10-23,2017,4,3,783.0899999999999,10,22,783.0899999999999,51,6,8,2,682,0,0.5903614457831325,0.4111111111111111,0.6666666666666667,0.48678738600973454,0.16393442622950816,0.06392379734564621,0.07575497411369929,0.10155918219843549,3,Bronze Customers
9090,O,84,44000,2017-11-29,2017,5,1,13.41,2,5,13.41,49,2,1,1,211,0,0.7951807228915664,0.15555555555555556,0.15151515151515152,0.008335975234507579,0.13114754098360648,0.004347497248374789,-0.18945449342222276,0.42832321246442784,3,Bronze Customers
9091,F,34,47000,2016-05-21,2016,1,2,155.69,8,13,155.69,68,5,6,3,563,0,0.19277108433734944,0.18888888888888888,0.3939393939393939,0.09678061031025242,0.4426229508196722,-0.3262389727131883,0.17738677049746837,-0.0958912094084474,2,Diamond Customers
9092,M,70,70000,2018-01-22,2018,5,3,20.990000000000002,2,4,20.990000000000002,47,2,2,1,221,1,0.6265060240963856,0.4444444444444444,0.12121212121212122,0.013047883681753476,0.09836065573770492,0.16016318687088302,-0.216209792641649,0.13114928970934134,3,Bronze Customers
9093,M,33,73000,2017-09-11,2017,1,4,26.11,3,5,26.11,52,2,2,2,222,1,0.18072289156626506,0.47777777777777775,0.15151515151515152,0.016230597566964423,0.180327868852459,-0.055185373197720176,-0.1398561595691427,-0.2620031543516723,1,Silver Customers
9094,M,79,74000,2018-01-23,2018,5,4,123.72,7,6,123.72,47,3,6,1,361,1,0.7349397590361446,0.48888888888888893,0.18181818181818182,0.07690729724185516,0.09836065573770492,0.250093089185734,-0.1831085543590394,0.19655681362017635,3,Bronze Customers
9095,F,32,50000,2017-07-10,2017,1,2,138.94,7,11,138.94,54,5,6,2,562,0,0.16867469879518074,0.2222222222222222,0.33333333333333337,0.08636841156468927,0.21311475409836067,-0.2971802632335715,-0.05675082227065049,-0.13674301338779915,1,Silver Customers
9096,F,45,73000,2016-01-14,2016,2,4,187.52,9,10,187.52,72,5,7,3,573,0,0.32530120481927716,0.47777777777777775,0.30303030303030304,0.11656689604585097,0.5081967213114753,-0.0021507030087517176,0.2316019576899821,-0.13965055373700486,2,Diamond Customers
9097,M,21,33000,2018-06-26,2018,1,1,7.29,1,2,7.29,42,1,1,1,111,1,0.036144578313253045,0.033333333333333326,0.06060606060606061,0.004531637543591369,0.016393442622950727,-0.4826908762565922,-0.3576540188226497,-0.15064431310450746,1,Silver Customers
9098,F,78,110000,2016-06-20,2016,5,5,177.87,8,7,177.87,67,3,7,3,373,0,0.7228915662650602,0.888888888888889,0.21212121212121213,0.11056822632079517,0.42622950819672134,0.5651982586410657,0.16135829543611432,-0.024343335191914808,0,Gold Customers
9099,M,60,91000,2018-05-11,2018,4,5,0.0,1,0,0.0,44,1,1,1,111,1,0.5060240963855421,0.6777777777777777,0.0,0.0,0.0491803278688524,0.30888066320591967,-0.293383248279083,-0.09662941015251796,0,Gold Customers
9100,M,47,91000,2018-06-09,2018,2,5,0.0,1,0,0.0,43,1,1,1,111,1,0.3493975903614458,0.6777777777777777,0.0,0.0,0.032786885245901565,0.2261888772391038,-0.3131652979338916,-0.22911932544361352,0,Gold Customers
9101,F,58,90000,2017-10-19,2017,3,5,47.51,4,2,47.51,51,1,3,2,132,0,0.4819277108433735,0.6666666666666666,0.06060606060606061,0.029533347009057055,0.16393442622950816,0.2769577847090671,-0.16419129090162407,-0.11054336331401304,0,Gold Customers
9102,M,72,47000,2018-04-21,2018,5,2,10.709999999999999,1,4,10.709999999999999,45,2,1,1,211,1,0.6506024096385542,0.18888888888888888,0.12121212121212122,0.0066575909591033685,0.06557377049180324,-0.038499727508332277,-0.26311874638993343,0.2873455087006332,3,Bronze Customers
9103,M,62,75000,2015-07-13,2015,4,4,97.26,6,5,97.26,78,2,5,3,253,1,0.5301204819277109,0.5,0.15151515151515152,0.06045913134289391,0.6065573770491803,0.14201928109113787,0.27297882595963247,0.02296912738514565,2,Diamond Customers
9104,F,64,119000,2016-08-23,2016,4,5,265.6,10,9,265.6,65,4,8,3,483,0,0.5542168674698795,0.9888888888888888,0.2727272727272727,0.1651032827953179,0.39344262295081966,0.554179971005206,0.15858888827352255,-0.22235095607584793,0,Gold Customers
9105,M,74,65000,2017-08-28,2017,5,3,22.39,2,4,22.39,52,2,2,2,222,1,0.674698795180723,0.38888888888888884,0.12121212121212122,0.013918157009740844,0.180327868852459,0.13782387298929236,-0.14196841496614504,0.20213564128157863,3,Bronze Customers
9106,M,64,48000,2018-02-18,2018,4,2,12.69,1,4,12.69,47,2,1,1,211,1,0.5542168674698795,0.19999999999999996,0.12121212121212122,0.00788840609439979,0.09836065573770492,-0.08110277700185559,-0.2345246468511316,0.2002570985663218,3,Bronze Customers
9107,F,58,63000,2018-06-26,2018,3,3,44.21,4,3,44.21,42,1,3,1,131,0,0.4819277108433735,0.3666666666666667,0.09090909090909091,0.027481988450229686,0.016393442622950727,0.02697426664916031,-0.31069601001352604,0.04810534239920818,3,Bronze Customers
9108,M,47,69000,2017-08-12,2017,2,3,35.85,3,2,35.85,53,1,3,2,132,1,0.3493975903614458,0.43333333333333335,0.06060606060606061,0.02228521343453369,0.19672131147540983,0.011990959820912753,-0.1531983228465722,-0.09779217506674333,1,Silver Customers
9109,M,60,43000,2015-04-08,2015,4,1,28.330000000000002,3,10,28.330000000000002,81,5,2,3,523,1,0.5060240963855421,0.14444444444444443,0.30303030303030304,0.01761060241563011,0.6557377049180328,-0.19400175004188316,0.34300509155711845,0.19738127528995392,2,Diamond Customers
9110,M,90,54000,2017-08-24,2017,5,2,0.0,1,0,0.0,53,1,1,2,112,1,0.8674698795180724,0.2666666666666666,0.0,0.0,0.19672131147540983,0.1565282687637067,-0.1719957193094001,0.4286264769809019,3,Bronze Customers
9111,F,19,42000,2016-05-12,2016,1,1,60.79,4,20,60.79,68,6,4,3,643,0,0.012048192771084348,0.1333333333333333,0.6060606060606061,0.03778851114882295,0.4426229508196722,-0.5065768746491334,0.235602177023805,-0.2115990644253623,1,Silver Customers
9112,F,52,42000,2016-11-24,2016,3,1,112.88,6,9,112.88,62,4,5,2,452,0,0.40963855421686746,0.1333333333333333,0.2727272727272727,0.0701688951880101,0.34426229508196715,-0.23782844670608236,0.044212074580534284,0.11515566066671803,1,Silver Customers
9113,M,48,51000,2017-09-08,2017,2,2,16.84,2,4,16.84,52,2,2,2,222,1,0.3614457831325302,0.23333333333333328,0.12121212121212122,0.010468144888076632,0.180327868852459,-0.15748496506001916,-0.16134225949926576,0.020330095334720556,1,Silver Customers
9114,M,46,45000,2013-12-15,2013,2,1,51.28,4,11,51.28,97,5,3,3,533,1,0.3373493975903614,0.16666666666666663,0.33333333333333337,0.031876868756565896,0.9180327868852458,-0.2749528567191599,0.5956727726484335,0.04537002711351065,2,Diamond Customers
9115,M,50,68000,2015-06-30,2015,2,3,106.72999999999999,6,7,106.72999999999999,79,3,5,3,353,1,0.3855421686746988,0.4222222222222223,0.21212121212121213,0.06634590878292274,0.6229508196721312,-0.008626132540011567,0.3004666864452655,-0.056893624439249696,2,Diamond Customers
9116,M,65,50000,2017-12-10,2017,4,2,12.200000000000001,1,3,12.200000000000001,49,1,1,1,111,1,0.5662650602409639,0.2222222222222222,0.09090909090909091,0.007583810429604212,0.13114754098360648,-0.05230203952345919,-0.21264621868042125,0.19839468760980164,3,Bronze Customers
9117,F,59,119000,2015-12-30,2015,3,5,148.41,8,5,148.41,73,2,6,3,263,0,0.49397590361445787,0.9888888888888888,0.15151515151515152,0.09225518900471812,0.5245901639344261,0.5323893159050714,0.23018259711649422,-0.2699930045788672,0,Gold Customers
9118,F,62,82000,2017-05-04,2017,4,4,392.17,10,16,392.17,56,6,8,2,682,0,0.5301204819277109,0.5777777777777778,0.48484848484848486,0.24378220788343308,0.24590163934426224,0.17711358995583235,0.07464315356690307,-0.02630978372339831,0,Gold Customers
9119,F,65,56000,2018-02-21,2018,4,2,111.61000000000001,6,9,111.61000000000001,46,4,5,1,451,0,0.5662650602409639,0.28888888888888886,0.2727272727272727,0.06937943295476444,0.08196721311475408,-0.01970316389987418,-0.18563354759626036,0.16231312778443596,3,Bronze Customers
9120,F,32,35000,2016-10-29,2016,1,1,37.0,3,11,37.0,62,5,3,2,532,0,0.16867469879518074,0.055555555555555525,0.33333333333333337,0.02300008081109474,0.34426229508196715,-0.4435358959295169,0.04841156031314465,-0.04319692248871827,1,Silver Customers
9121,F,25,50000,2017-06-22,2017,1,2,228.72,9,16,228.72,55,6,8,2,682,0,0.08433734939759038,0.2222222222222222,0.48484848484848486,0.1421777968409078,0.2295081967213114,-0.3617880137704386,0.013619785762141111,-0.2082377909136227,1,Silver Customers
9122,M,74,36000,2016-02-11,2016,5,1,27.9,3,11,27.9,71,5,2,3,523,1,0.674698795180723,0.06666666666666665,0.33333333333333337,0.017343304179176844,0.49180327868852447,-0.1698858661236225,0.20056249741787616,0.380200156213078,2,Diamond Customers
